Dispersent_Type,Solid_Content_pct,Solid_Additive_pct,NMC_pct,C65_pct,KS6L_pct,PVDF_pct,Source_Batch,Solid_to_Liquid_Ratio,Binder_to_Active_Ratio,row_index,Composite_Mix_ID,model_name,eta_0,eta_inf,lambda_time,n,a,curve_rmse,curve_r2,curve_mse
Tego,69.0,0.5,96.0,2.0,0.0,2.0,Batch_1,2.225806451541103,0.020408163265097874,38,F1_Tego_69.0_0.5,constrained_cy,6.548497070477389,0.01,1.4530573449767255,0.6700370086105791,2.0,4.5032253920524347e-10,1.0,2.0279038931625806e-19
Tego,69.0,0.25,96.0,2.0,0.0,2.0,Batch_1,2.225806451541103,0.020408163265097874,39,F1_Tego_69.0_0.25,constrained_cy,1.7071836758846242,0.01,0.2587156673296309,0.7739319302980214,2.0,4.962692738375898e-10,1.0,2.462831921552887e-19
Tego,73.0,0.25,96.0,2.0,0.0,2.0,Batch_1,2.7037037036035665,0.020408163265097874,40,F1_Tego_73.0_0.25,constrained_cy,1225.8520497206744,0.01,99.99998134879984,0.36371091282452916,2.0,3.5923182901794997,0.9855454913170447,12.904750697958164
Tego,69.0,0.5,96.0,2.0,0.0,2.0,Batch_1,2.225806451541103,0.020408163265097874,41,F1_Tego_69.0_0.5,constrained_cy,3.0969380756825204,0.01,0.284338359903284,0.6571549296466925,2.0,2.642859423360307e-16,1.0,6.984705931644376e-32
Tego,73.0,0.5,97.0,1.5,0.0,1.5,Batch_1,2.7037037036035665,0.015228426395784483,42,F2_Tego_73.0_0.5,constrained_cy,7.314572133499673,0.01,99.9903655213374,0.7695179241351539,2.0,0.08410185036065226,0.9864619825375706,0.007073121234085545
Tego,73.0,0.5,97.0,1.5,0.0,1.5,Batch_1,2.7037037036035665,0.015228426395784483,43,F2_Tego_73.0_0.5,constrained_cy,3.3953124425840784,0.01,1.1843417503349596,0.8260731621391266,2.0,1.7247211359436918e-15,1.0,2.9746629967708988e-30
Tego,73.0,0.5,97.0,1.5,0.0,1.5,Batch_1,2.7037037036035665,0.015228426395784483,44,F2_Tego_73.0_0.5,constrained_cy,3.6012074309149393,0.01,0.9136537536023234,0.7924409187534965,2.0,8.003907765190974e-13,1.0,6.406253951368438e-25
Tego,73.0,0.5,96.0,0.0,2.0,2.0,Batch_1,2.7037037036035665,0.02083333333311632,45,F3_Tego_73.0_0.5,constrained_cy,5.682618250864291,0.01,99.99999972884828,0.813497094886005,2.0,0.08502852015440097,0.9802799262903994,0.007229849239647372
Tego,73.0,0.5,96.0,0.0,2.0,2.0,Batch_1,2.7037037036035665,0.02083333333311632,46,F3_Tego_73.0_0.5,constrained_cy,5.524044434781279,0.01,0.639998642381306,0.8342032639925752,2.0,5.046988835666085e-09,1.0,2.5472096307338108e-17
Tego,73.0,0.5,96.0,0.0,2.0,2.0,Batch_1,2.7037037036035665,0.02083333333311632,47,F3_Tego_73.0_0.5,constrained_cy,7.540603327234567,0.01,0.5763725353255811,0.8297157639265307,2.0,1.7007321910901718e-15,1.0,2.8924899858103765e-30
Triton,73.0,0.5,96.0,2.0,0.0,2.0,Batch_1,2.7037037036035665,0.020408163265097874,48,F1_Triton_73.0_0.5,constrained_cy,168.8969486543593,0.01,99.99975716916833,0.5693903288375404,2.0,1.3644924622117844,0.9792324053986973,1.8618396794327783
Triton,77.0,0.25,96.0,2.0,0.0,2.0,Batch_1,3.347826086810964,0.020408163265097874,49,F1_Triton_77.0_0.25,constrained_cy,3070.5804972394135,0.01,99.98451669548164,0.36124831189732126,2.0,5.58884896404304,0.9938541202470271,31.235232742884957
Triton,77.0,0.25,96.0,2.0,0.0,2.0,Batch_1,3.347826086810964,0.020408163265097874,50,F1_Triton_77.0_0.25,constrained_cy,2659.07768128368,0.01,99.99998791907633,0.37150522205658354,2.0,7.0957384321269,0.9884949844491189,50.34950389716272
