Dispersent_Type,Solid_Content_pct,Solid_Additive_pct,NMC_pct,C65_pct,KS6L_pct,PVDF_pct,Source_Batch,Solid_to_Liquid_Ratio,Binder_to_Active_Ratio,row_index,Composite_Mix_ID,model_name,eta_0,eta_inf,lambda_time,n,a,curve_rmse,curve_r2,curve_mse
Tego,72.0,0.25,97.0,1.5,0.0,1.5,Batch_2,2.571428571336735,0.015228426395784483,94,F2_Tego_72.0_0.25,cy5,11.841858730610152,1.3440837979842066,4.147015438885048,0.5048258940657924,4.558906380548841,2.6303472867502737e-10,1.0,6.918726848914528e-20
Tego,74.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,95,F1_Tego_74.0_0.5,cy5,115.61428503274752,3.860169035307129,2.5351078452411,0.17896209049771508,7.150479649904146,5.284098726540955e-09,1.0,2.7921699351831736e-17
Tego,77.0,0.25,96.0,2.0,0.0,2.0,Batch_2,3.347826086810964,0.020408163265097874,96,F1_Tego_77.0_0.25,cy5,178.1912569835229,6.430037882448648,1.7166338324010937,0.24915168445655267,8.889938244153596,5.491595572940395e-07,0.9999999999999999,3.015762193673854e-13
Tego,72.0,0.0,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,97,F1_Tego_72.0_0.0,cy5,60.93758747889844,2.5096732065168172,3.003204156397342,0.2744123984649406,7.657598686240036,1.304330426005653e-08,1.0,1.701277860204088e-16
Triton,72.0,0.0,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,98,F1_Triton_72.0_0.0,cy5,83.26708638809939,3.172918814746916,2.6161359140364464,0.15760862762627117,4.992864690524394,2.4166133442299865e-08,1.0,5.84002005551044e-16
Tego,69.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.225806451541103,0.020408163265097874,99,F1_Tego_69.0_0.5,cy5,3.1074825816368867,1.0408869942707861,0.2389722369939662,0.6379436905812184,2.2321680897517355,1.19848060822846e-08,0.9999999999999996,1.4363557682996591e-16
Tego,72.0,0.25,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,100,F1_Tego_72.0_0.25,cy5,13.83232179943718,0.4138564354157084,1.2212686499434595,0.7083486924367186,2.1740073547524736,4.176401337980555e-11,1.0,1.7442328135885774e-21
Hypermer,77.0,0.0,96.0,2.0,0.0,2.0,Batch_2,3.347826086810964,0.020408163265097874,101,F1_Hypermer_77.0_0.0,cy5,196.15883890466412,3.5545558927084775,2.251474673758498,0.3234326377715474,9.944227155546171,8.067746456057358e-05,0.9999999999969723,6.508853287922605e-09
Triton,74.0,0.25,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,102,F1_Triton_74.0_0.25,cy5,34.67836434476126,2.836322128122905,0.7338883003455055,0.4275743393970998,3.725549688245392,4.780575501134618e-09,1.0,2.285390212204851e-17
Triton,72.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,103,F1_Triton_72.0_0.5,cy5,14.588484543212177,0.1149134899490734,3.6323402788103833,0.7318806090209451,2.270788932306027,1.1105653537388692e-08,1.0,1.2333554049251395e-16
Hypermer,77.0,0.25,96.0,2.0,0.0,2.0,Batch_2,3.347826086810964,0.020408163265097874,104,F1_Hypermer_77.0_0.25,cy5,108.92930778172821,5.542289603320625,1.739421398594857,0.4042328902824094,1.5397138313662255,1.141389919357868e-07,1.0,1.3027709480117603e-14
Hypermer,74.0,0.25,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,105,F1_Hypermer_74.0_0.25,cy5,19.659131548356058,1.201824327727266,2.076029080110324,0.6789911232575685,6.013515835389175,6.54496951900806e-12,1.0,4.2836626004744593e-23
Hypermer,72.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,106,F1_Hypermer_72.0_0.5,cy5,12.003888893856342,1.5561746158578278,1.7120337207615701,0.4377906112587672,9.253108047965572,3.264215964689757e-11,1.0,1.065510586413548e-21
Triton,69.0,0.0,96.0,2.0,0.0,2.0,Batch_2,2.225806451541103,0.020408163265097874,107,F1_Triton_69.0_0.0,cy5,4.955862227237841,0.5063594288254061,2.7416623678743144,0.740335939829223,2.3645174175758457,3.712315414729113e-09,1.0,1.3781285738435385e-17
Tego,77.0,0.0,96.0,2.0,0.0,2.0,Batch_2,3.347826086810964,0.020408163265097874,108,F1_Tego_77.0_0.0,cy5,166.4527006279306,3.2421358721053526,1.2766012522204329,0.3822794659699195,3.5754734321259956,2.8496890042783254e-09,1.0,8.120727421104794e-18
Triton,74.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,109,F1_Triton_74.0_0.5,cy5,51.63250911127667,3.3894346331949223,1.553572887104653,0.35585662902374376,5.627261372764874,3.5170589531960703e-09,1.0,1.2369703680256638e-17
Hypermer,74.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,110,F1_Hypermer_74.0_0.5,cy5,31.96190135094846,2.3968130778885706,1.990690689152595,0.4807350037284902,3.315144541426615,3.132993807796153e-08,1.0,9.815650199689039e-16
Triton,69.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.225806451541103,0.020408163265097874,111,F1_Triton_69.0_0.5,cy5,482.6513118385133,0.2474306121673065,4.826120604082632,0.05000000000000001,9.999999999999929,0.7921700472043909,0.9997351032888552,0.6275333836878069
Tego,72.0,0.0,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,112,F1_Tego_72.0_0.0,cy5,17.026507402241844,2.1860443557506835,1.7661101669830275,0.49122077713906964,8.221348247894078,1.183634047215592e-09,1.0,1.4009895577279625e-18
Hypermer,74.0,0.0,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,113,F1_Hypermer_74.0_0.0,cy5,51.84656076351104,2.508917011525342,2.504472732712604,0.48150886614278215,9.589681181701872,3.6225369924360756e-05,0.9999999999907231,1.3122774261567806e-09
Triton,72.0,0.0,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,114,F1_Triton_72.0_0.0,cy5,38.5969993002881,2.0204591761073933,5.675054580439043,0.4799006212122732,9.999950232684387,2.4255249612762626e-10,1.0,5.883171337774216e-20
Tego,77.0,0.25,96.0,2.0,0.0,2.0,Batch_2,3.347826086810964,0.020408163265097874,115,F1_Tego_77.0_0.25,cy5,151.84633619564954,3.6585865426049704,1.2791376733640478,0.3780280098807092,4.968434724531425,1.3068630605793476e-08,1.0,1.7078910591068198e-16
Hypermer,77.0,0.0,96.0,2.0,0.0,2.0,Batch_2,3.347826086810964,0.020408163265097874,116,F1_Hypermer_77.0_0.0,cy5,256.43005875639676,4.931832334977976,1.9362309093477026,0.2958391015833467,7.38339584871643,1.1463386051389438e-06,0.9999999999999997,1.3140921976318992e-12
Triton,77.0,0.25,96.0,2.0,0.0,2.0,Batch_2,3.347826086810964,0.020408163265097874,117,F1_Triton_77.0_0.25,cy5,262.7063120295878,4.517679930759441,1.938660351212945,0.30389594800554415,7.189423627868096,1.0790912995291018e-09,1.0,1.1644380327194057e-18
Triton,72.0,0.25,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,118,F1_Triton_72.0_0.25,cy5,15.785931711762139,1.9647423507217512,1.6795857836848667,0.5086866861221717,9.508355059482726,1.033011981860668e-07,0.9999999999999993,1.067113754667705e-14
Triton,72.0,0.25,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,119,F1_Triton_72.0_0.25,cy5,16.017905204678136,0.9492917790675632,2.490664585512572,0.6671842949124088,6.476573671042436,1.2990274896531133e-08,1.0,1.6874724188744695e-16
Hypermer,77.0,0.25,96.0,2.0,0.0,2.0,Batch_2,3.347826086810964,0.020408163265097874,120,F1_Hypermer_77.0_0.25,cy5,90.08382000445698,5.483495949362981,1.748917610493544,0.42380521716991565,2.722842726693592,6.233054156924212e-08,1.0,3.88509641231502e-15
Triton,74.0,0.25,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,121,F1_Triton_74.0_0.25,cy5,87.2229670694696,3.7109237003356887,1.4365801639997073,0.25722601016191127,9.2061583683811,5.907650622485396e-08,1.0,3.490033587735209e-15
Hypermer,72.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,122,F1_Hypermer_72.0_0.5,cy5,18.68203933872085,1.5497023526990046,1.7986237735219661,0.505488847566084,5.995873955067745,2.2981035159575568e-08,1.0,5.281279770056484e-16
Hypermer,72.0,0.25,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,123,F1_Hypermer_72.0_0.25,cy5,29.99152542553585,1.9528641968024372,3.232587506798864,0.44111211883835144,3.3586394180680625,1.0450491248907399e-07,0.9999999999999997,1.0921276734349012e-14
Hypermer,69.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.225806451541103,0.020408163265097874,124,F1_Hypermer_69.0_0.5,cy5,11.094074143893058,0.7812400133946956,4.0360177949272575,0.5736330584081254,7.678096432197017,5.278887539527462e-10,1.0,2.7866653654978295e-19
Tego,69.0,0.0,96.0,2.0,0.0,2.0,Batch_2,2.225806451541103,0.020408163265097874,125,F1_Tego_69.0_0.0,cy5,36.95349748524108,1.813198886802137,3.2301841969923,0.13558745609737546,9.827250814708076,4.5236125873527094e-10,1.0,2.0463070840455873e-19
Tego,69.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.225806451541103,0.020408163265097874,126,F1_Tego_69.0_0.5,cy5,2.527984711667886,0.7510914260283946,0.2326482146505141,0.6615593503369469,2.0991850247243744,5.149948819192335e-10,1.0,2.652197284030052e-19
Triton,72.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,127,F1_Triton_72.0_0.5,cy5,16.594615296821914,1.5899112857591284,3.1019858503073583,0.5680041298747255,8.314973801577606,4.4323189408785085e-08,0.9999999999999998,1.964545119367038e-15
Tego,74.0,0.0,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,128,F1_Tego_74.0_0.0,cy5,57.9093755523611,2.6994650656871433,2.4027434306724627,0.45187220456651206,3.689891165336718,1.2619097118570323e-07,0.9999999999999999,1.5924161208790982e-14
Hypermer,74.0,0.25,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,129,F1_Hypermer_74.0_0.25,cy5,33.87974446816186,2.7662677337106625,2.923365216156345,0.5009278474148671,8.710512042321632,2.4401593265164667e-09,1.0,5.9543775387852954e-18
Hypermer,69.0,0.0,96.0,2.0,0.0,2.0,Batch_2,2.225806451541103,0.020408163265097874,130,F1_Hypermer_69.0_0.0,cy5,3.7667388045251897,0.10254011237746709,0.6522701306813211,0.7958763666620517,6.080294114982914,5.608877258181111e-10,1.0,3.1459504097341253e-19
Tego,69.0,0.25,96.0,2.0,0.0,2.0,Batch_2,2.225806451541103,0.020408163265097874,131,F1_Tego_69.0_0.25,cy5,5.557383955455112,0.0042712926204260294,0.4744608861759579,0.6834754210991352,1.7638806910925762,2.1105296888925208e-09,1.0,4.454335567696761e-18
Triton,77.0,0.0,96.0,2.0,0.0,2.0,Batch_2,3.347826086810964,0.020408163265097874,132,F1_Triton_77.0_0.0,cy5,249.2679535290444,3.9651989497130216,1.8499361214162315,0.33809530126780935,6.111818074771301,5.094785782850959e-09,1.0,2.595684217314026e-17
Triton,77.0,0.5,96.0,2.0,0.0,2.0,Batch_2,3.347826086810964,0.020408163265097874,133,F1_Triton_77.0_0.5,cy5,134.37210300546724,5.544354316965777,0.6209945418540034,0.23822356638039424,5.192274101870281,2.868936733396759e-12,1.0,8.230797980233268e-24
Triton,74.0,0.0,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,134,F1_Triton_74.0_0.0,cy5,43.11074945040019,3.027506765062686,1.4057773766951158,0.3891021480785899,9.168315041550505,3.161092002856584e-08,1.0,9.99250265052385e-16
Tego,74.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,135,F1_Tego_74.0_0.5,cy5,132.97278027553034,3.6706152622634503,1.9410719233961171,0.19097307483928377,7.028617417060981,3.776408889786303e-13,1.0,1.4261264102857018e-25
